index,dataset,polarity,truthfulness,fold,txt_path
176,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_conrad_6.txt
177,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_conrad_7.txt
178,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_conrad_8.txt
179,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_conrad_9.txt
180,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_1.txt
181,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_10.txt
182,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_11.txt
183,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_12.txt
184,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_13.txt
185,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_14.txt
186,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_15.txt
187,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_16.txt
188,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_17.txt
189,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_18.txt
190,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_19.txt
191,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_2.txt
192,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_20.txt
193,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_3.txt
194,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_4.txt
195,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_5.txt
196,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_6.txt
197,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_7.txt
198,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_8.txt
199,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_fairmont_9.txt
200,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_1.txt
201,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_10.txt
202,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_11.txt
203,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_12.txt
204,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_13.txt
205,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_14.txt
206,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_15.txt
207,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_16.txt
208,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_17.txt
209,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_18.txt
210,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_19.txt
211,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_2.txt
212,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_20.txt
213,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_3.txt
214,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_4.txt
215,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_5.txt
216,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_6.txt
217,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_7.txt
218,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_8.txt
219,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_hyatt_9.txt
220,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_1.txt
221,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_10.txt
222,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_11.txt
223,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_12.txt
224,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_13.txt
225,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_14.txt
226,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_15.txt
227,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_16.txt
228,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_17.txt
229,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_18.txt
230,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_19.txt
231,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_2.txt
232,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_20.txt
233,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_3.txt
234,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_4.txt
235,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_5.txt
236,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_6.txt
237,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_7.txt
238,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_8.txt
239,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold3,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold3/d_omni_9.txt
240,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_1.txt
241,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_10.txt
242,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_11.txt
243,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_12.txt
244,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_13.txt
245,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_14.txt
246,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_15.txt
247,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_16.txt
248,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_17.txt
249,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_18.txt
250,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_19.txt
251,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_2.txt
252,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_20.txt
253,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_3.txt
254,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_4.txt
255,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_5.txt
256,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_6.txt
257,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_7.txt
258,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_8.txt
259,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_homewood_9.txt
260,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_1.txt
261,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_10.txt
262,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_11.txt
263,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_12.txt
264,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_13.txt
265,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_14.txt
266,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_15.txt
267,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_16.txt
268,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_17.txt
269,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_18.txt
270,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_19.txt
271,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_2.txt
272,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_20.txt
273,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_3.txt
274,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_4.txt
275,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_5.txt
276,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_6.txt
277,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_7.txt
278,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_8.txt
279,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_knickerbocker_9.txt
280,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_1.txt
281,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_10.txt
282,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_11.txt
283,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_12.txt
284,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_13.txt
285,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_14.txt
286,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_15.txt
287,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_16.txt
288,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_17.txt
289,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_18.txt
290,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_19.txt
291,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_2.txt
292,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_20.txt
293,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_3.txt
294,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_4.txt
295,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_5.txt
296,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_6.txt
297,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_7.txt
298,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_8.txt
299,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_sheraton_9.txt
300,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_1.txt
301,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_10.txt
302,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_11.txt
303,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_12.txt
304,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_13.txt
305,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_14.txt
306,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_15.txt
307,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_16.txt
308,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_17.txt
309,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_18.txt
310,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_19.txt
311,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_2.txt
312,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_20.txt
313,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_3.txt
314,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_4.txt
315,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_5.txt
316,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_6.txt
317,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_7.txt
318,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_8.txt
319,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold4,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold4/d_swissotel_9.txt
320,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold5,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold5/d_allegro_1.txt
321,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold5,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold5/d_allegro_10.txt
322,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold5,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold5/d_allegro_11.txt
323,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold5,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold5/d_allegro_12.txt
324,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold5,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold5/d_allegro_13.txt
325,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold5,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold5/d_allegro_14.txt
326,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold5,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold5/d_allegro_15.txt
327,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold5,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold5/d_allegro_16.txt
328,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold5,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold5/d_allegro_17.txt
329,op_spam_v1.4,negative_polarity,deceptive_from_MTurk,fold5,op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold5/d_allegro_18.txt
